"Plot Title: Deadwood_lvl"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 21367987, SEN S/N: 21367987)","Temp, °C (LGR S/N: 21367987, SEN S/N: 21367987)","Coupler Detached (LGR S/N: 21367987)","Coupler Attached (LGR S/N: 21367987)","Host Connected (LGR S/N: 21367987)","End Of File (LGR S/N: 21367987)"
4426,03/15/25 03:15:00 PM,103.868,5.037,,,,
4427,03/15/25 03:30:00 PM,103.837,5.037,,,,
4428,03/15/25 03:45:00 PM,103.883,5.037,,,,
4429,03/15/25 04:00:00 PM,103.868,5.037,,,,
4430,03/15/25 04:15:00 PM,103.807,5.037,,,,
4431,03/15/25 04:30:00 PM,103.958,5.037,,,,
4432,03/15/25 04:45:00 PM,103.913,5.037,,,,
4433,03/15/25 05:00:00 PM,103.943,5.037,,,,
4434,03/15/25 05:15:00 PM,103.913,5.037,,,,
4435,03/15/25 05:30:00 PM,103.958,5.037,,,,
4436,03/15/25 05:45:00 PM,103.866,4.934,,,,
4437,03/15/25 06:00:00 PM,103.896,4.934,,,,
4438,03/15/25 06:15:00 PM,103.896,4.934,,,,
4439,03/15/25 06:30:00 PM,103.896,4.934,,,,
4440,03/15/25 06:45:00 PM,103.909,4.831,,,,
4441,03/15/25 07:00:00 PM,103.834,4.831,,,,
4442,03/15/25 07:15:00 PM,103.864,4.831,,,,
4443,03/15/25 07:30:00 PM,103.818,4.831,,,,
4444,03/15/25 07:45:00 PM,103.786,4.727,,,,
4445,03/15/25 08:00:00 PM,103.922,4.727,,,,
4446,03/15/25 08:15:00 PM,103.892,4.727,,,,
4447,03/15/25 08:30:00 PM,103.862,4.727,,,,
4448,03/15/25 08:45:00 PM,103.832,4.727,,,,
4449,03/15/25 09:00:00 PM,103.845,4.623,,,,
4450,03/15/25 09:15:00 PM,103.905,4.623,,,,
4451,03/15/25 09:30:00 PM,103.830,4.623,,,,
4452,03/15/25 09:45:00 PM,103.860,4.623,,,,
4453,03/15/25 10:00:00 PM,103.905,4.623,,,,
4454,03/15/25 10:15:00 PM,103.845,4.623,,,,
4455,03/15/25 10:30:00 PM,103.873,4.519,,,,
4456,03/15/25 10:45:00 PM,103.918,4.519,,,,
4457,03/15/25 11:00:00 PM,103.812,4.519,,,,
4458,03/15/25 11:15:00 PM,103.843,4.519,,,,
4459,03/15/25 11:30:00 PM,103.858,4.519,,,,
4460,03/15/25 11:45:00 PM,103.812,4.519,,,,
4461,03/16/25 12:00:00 AM,103.797,4.519,,,,
4462,03/16/25 12:15:00 AM,103.856,4.415,,,,
4463,03/16/25 12:30:00 AM,103.901,4.415,,,,
4464,03/16/25 12:45:00 AM,103.765,4.415,,,,
4465,03/16/25 01:00:00 AM,103.780,4.415,,,,
4466,03/16/25 01:15:00 AM,103.841,4.415,,,,
4467,03/16/25 01:30:00 AM,103.841,4.415,,,,
4468,03/16/25 01:45:00 AM,103.705,4.415,,,,
4469,03/16/25 02:00:00 AM,103.793,4.311,,,,
4470,03/16/25 02:15:00 AM,103.748,4.311,,,,
4471,03/16/25 02:30:00 AM,103.778,4.311,,,,
4472,03/16/25 02:45:00 AM,103.748,4.311,,,,
4473,03/16/25 03:00:00 AM,103.733,4.311,,,,
4474,03/16/25 03:15:00 AM,103.688,4.311,,,,
4475,03/16/25 03:30:00 AM,103.761,4.207,,,,
4476,03/16/25 03:45:00 AM,103.716,4.207,,,,
4477,03/16/25 04:00:00 AM,103.746,4.207,,,,
4478,03/16/25 04:15:00 AM,103.701,4.207,,,,
4479,03/16/25 04:30:00 AM,103.776,4.207,,,,
4480,03/16/25 04:45:00 AM,103.791,4.207,,,,
4481,03/16/25 05:00:00 AM,103.731,4.207,,,,
4482,03/16/25 05:15:00 AM,103.791,4.207,,,,
4483,03/16/25 05:30:00 AM,103.791,4.207,,,,
4484,03/16/25 05:45:00 AM,103.761,4.207,,,,
4485,03/16/25 06:00:00 AM,103.822,4.207,,,,
4486,03/16/25 06:15:00 AM,103.791,4.207,,,,
4487,03/16/25 06:30:00 AM,103.776,4.207,,,,
4488,03/16/25 06:45:00 AM,103.744,4.102,,,,
4489,03/16/25 07:00:00 AM,103.850,4.102,,,,
4490,03/16/25 07:15:00 AM,103.774,4.102,,,,
4491,03/16/25 07:30:00 AM,103.774,4.102,,,,
4492,03/16/25 07:45:00 AM,103.789,4.102,,,,
4493,03/16/25 08:00:00 AM,103.807,4.207,,,,
4494,03/16/25 08:15:00 AM,103.791,4.207,,,,
4495,03/16/25 08:30:00 AM,103.807,4.207,,,,
4496,03/16/25 08:45:00 AM,103.822,4.207,,,,
4497,03/16/25 09:00:00 AM,103.807,4.207,,,,
4498,03/16/25 09:15:00 AM,103.807,4.207,,,,
4499,03/16/25 09:30:00 AM,103.837,4.207,,,,
4500,03/16/25 09:45:00 AM,103.869,4.311,,,,
4501,03/16/25 10:00:00 AM,103.793,4.311,,,,
4502,03/16/25 10:15:00 AM,103.841,4.415,,,,
4503,03/16/25 10:30:00 AM,103.962,4.415,,,,
4504,03/16/25 10:45:00 AM,103.977,4.415,,,,
4505,03/16/25 11:00:00 AM,103.962,4.415,,,,
4506,03/16/25 11:15:00 AM,103.918,4.519,,,,
4507,03/16/25 11:30:00 AM,103.979,4.519,,,,
4508,03/16/25 11:45:00 AM,103.979,4.519,,,,
4509,03/16/25 12:00:00 PM,104.011,4.623,,,,
4510,03/16/25 12:15:00 PM,103.937,4.727,,,,
4511,03/16/25 12:30:00 PM,104.000,4.831,,,,
4512,03/16/25 12:45:00 PM,103.954,4.831,,,,
4513,03/16/25 01:00:00 PM,103.985,4.831,,,,
4514,03/16/25 01:15:00 PM,103.941,4.934,,,,
4515,03/16/25 01:30:00 PM,103.958,5.037,,,,
4516,03/16/25 01:45:00 PM,104.019,5.037,,,,
4517,03/16/25 02:00:00 PM,103.958,5.037,,,,
4518,03/16/25 02:15:00 PM,103.989,5.037,,,,
4519,03/16/25 02:30:00 PM,103.958,5.037,,,,
4520,03/16/25 02:45:00 PM,104.036,5.141,,,,
4521,03/16/25 03:00:00 PM,104.021,5.141,,,,
4522,03/16/25 03:15:00 PM,104.006,5.141,,,,
4523,03/16/25 03:30:00 PM,103.993,5.244,,,,
4524,03/16/25 03:45:00 PM,104.038,5.244,,,,
4525,03/16/25 04:00:00 PM,104.068,5.244,,,,
4526,03/16/25 04:15:00 PM,104.038,5.244,,,,
4527,03/16/25 04:30:00 PM,104.144,5.244,,,,
4528,03/16/25 04:45:00 PM,104.129,5.244,,,,
4529,03/16/25 05:00:00 PM,104.100,5.347,,,,
4530,03/16/25 05:15:00 PM,104.098,5.244,,,,
4531,03/16/25 05:30:00 PM,104.129,5.244,,,,
4532,03/16/25 05:45:00 PM,104.204,5.244,,,,
4533,03/16/25 06:00:00 PM,104.159,5.244,,,,
4534,03/16/25 06:15:00 PM,104.250,5.244,,,,
4535,03/16/25 06:30:00 PM,104.189,5.244,,,,
4536,03/16/25 06:45:00 PM,104.263,5.141,,,,
4537,03/16/25 07:00:00 PM,104.263,5.141,,,,
4538,03/16/25 07:15:00 PM,104.248,5.141,,,,
4539,03/16/25 07:30:00 PM,104.246,5.037,,,,
4540,03/16/25 07:45:00 PM,104.215,5.037,,,,
4541,03/16/25 08:00:00 PM,104.261,5.037,,,,
4542,03/16/25 08:15:00 PM,104.304,4.934,,,,
4543,03/16/25 08:30:00 PM,104.244,4.934,,,,
4544,03/16/25 08:45:00 PM,104.349,4.934,,,,
4545,03/16/25 09:00:00 PM,104.272,4.831,,,,
4546,03/16/25 09:15:00 PM,104.378,4.831,,,,
4547,03/16/25 09:30:00 PM,104.376,4.727,,,,
4548,03/16/25 09:45:00 PM,104.315,4.727,,,,
4549,03/16/25 10:00:00 PM,104.421,4.727,,,,
4550,03/16/25 10:15:00 PM,104.419,4.623,,,,
4551,03/16/25 10:30:00 PM,104.404,4.623,,,,
4552,03/16/25 10:45:00 PM,104.449,4.623,,,,
4553,03/16/25 11:00:00 PM,104.462,4.519,,,,
4554,03/16/25 11:15:00 PM,104.372,4.519,,,,
4555,03/16/25 11:30:00 PM,104.462,4.519,,,,
4556,03/16/25 11:45:00 PM,104.417,4.519,,,,
4557,03/17/25 12:00:00 AM,104.462,4.519,,,,
4558,03/17/25 12:15:00 AM,104.475,4.415,,,,
4559,03/17/25 12:30:00 AM,104.415,4.415,,,,
4560,03/17/25 12:45:00 AM,104.475,4.415,,,,
4561,03/17/25 01:00:00 AM,104.415,4.415,,,,
4562,03/17/25 01:15:00 AM,104.443,4.311,,,,
4563,03/17/25 01:30:00 AM,104.473,4.311,,,,
4564,03/17/25 01:45:00 AM,104.489,4.311,,,,
4565,03/17/25 02:00:00 AM,104.458,4.311,,,,
4566,03/17/25 02:15:00 AM,104.502,4.207,,,,
4567,03/17/25 02:30:00 AM,104.487,4.207,,,,
4568,03/17/25 02:45:00 AM,104.562,4.207,,,,
4569,03/17/25 03:00:00 AM,104.517,4.207,,,,
4570,03/17/25 03:15:00 AM,104.530,4.102,,,,
4571,03/17/25 03:30:00 AM,104.605,4.102,,,,
4572,03/17/25 03:45:00 AM,104.590,4.102,,,,
4573,03/17/25 04:00:00 AM,104.619,3.998,,,,
4574,03/17/25 04:15:00 AM,104.634,3.998,,,,
4575,03/17/25 04:30:00 AM,104.573,3.998,,,,
4576,03/17/25 04:45:00 AM,104.649,3.998,,,,
4577,03/17/25 05:00:00 AM,104.649,3.998,,,,
4578,03/17/25 05:15:00 AM,104.692,3.893,,,,
4579,03/17/25 05:30:00 AM,104.647,3.893,,,,
4580,03/17/25 05:45:00 AM,104.737,3.893,,,,
4581,03/17/25 06:00:00 AM,104.753,3.893,,,,
4582,03/17/25 06:15:00 AM,104.707,3.893,,,,
4583,03/17/25 06:30:00 AM,104.753,3.893,,,,
4584,03/17/25 06:45:00 AM,104.781,3.788,,,,
4585,03/17/25 07:00:00 AM,104.781,3.788,,,,
4586,03/17/25 07:15:00 AM,104.766,3.788,,,,
4587,03/17/25 07:30:00 AM,104.720,3.788,,,,
4588,03/17/25 07:45:00 AM,104.781,3.788,,,,
4589,03/17/25 08:00:00 AM,104.766,3.788,,,,
4590,03/17/25 08:15:00 AM,104.841,3.788,,,,
4591,03/17/25 08:30:00 AM,104.841,3.788,,,,
4592,03/17/25 08:45:00 AM,104.826,3.788,,,,
4593,03/17/25 09:00:00 AM,104.811,3.788,,,,
4594,03/17/25 09:15:00 AM,104.783,3.893,,,,
4595,03/17/25 09:30:00 AM,104.843,3.893,,,,
4596,03/17/25 09:45:00 AM,104.843,3.893,,,,
4597,03/17/25 10:00:00 AM,104.815,3.998,,,,
4598,03/17/25 10:15:00 AM,104.845,3.998,,,,
4599,03/17/25 10:30:00 AM,104.817,4.102,,,,
4600,03/17/25 10:45:00 AM,104.878,4.102,,,,
4601,03/17/25 11:00:00 AM,104.880,4.207,,,,
4602,03/17/25 11:15:00 AM,104.851,4.311,,,,
4603,03/17/25 11:30:00 AM,104.884,4.415,,,,
4604,03/17/25 11:45:00 AM,104.857,4.623,,,,
4605,03/17/25 12:00:00 PM,104.814,4.727,,,,
4606,03/17/25 12:15:00 PM,104.846,4.831,,,,
4607,03/17/25 12:30:00 PM,104.818,4.934,,,,
4608,03/17/25 12:45:00 PM,104.865,5.037,,,,
4609,03/17/25 01:00:00 PM,104.926,5.037,,,,
4610,03/17/25 01:15:00 PM,104.807,5.141,,,,
4611,03/17/25 01:30:00 PM,104.900,5.244,,,,
4612,03/17/25 01:45:00 PM,104.884,5.244,,,,
4613,03/17/25 02:00:00 PM,104.854,5.244,,,,
4614,03/17/25 02:15:00 PM,104.900,5.244,,,,
4615,03/17/25 02:30:00 PM,104.867,5.141,,,,
4616,03/17/25 02:45:00 PM,104.913,5.141,,,,
4617,03/17/25 03:00:00 PM,104.913,5.141,,,,
4618,03/17/25 03:15:00 PM,104.928,5.141,,,,
4619,03/17/25 03:30:00 PM,104.956,5.037,,,,
4620,03/17/25 03:45:00 PM,104.896,5.037,,,,
4621,03/17/25 04:00:00 PM,104.865,5.037,,,,
4622,03/17/25 04:15:00 PM,104.939,4.934,,,,
4623,03/17/25 04:30:00 PM,104.924,4.934,,,,
4624,03/17/25 04:45:00 PM,104.954,4.934,,,,
4625,03/17/25 05:00:00 PM,104.939,4.934,,,,
4626,03/17/25 05:15:00 PM,104.952,4.831,,,,
4627,03/17/25 05:30:00 PM,104.937,4.831,,,,
4628,03/17/25 05:45:00 PM,104.952,4.831,,,,
4629,03/17/25 06:00:00 PM,104.997,4.831,,,,
4630,03/17/25 06:15:00 PM,105.028,4.831,,,,
4631,03/17/25 06:30:00 PM,104.997,4.831,,,,
4632,03/17/25 06:45:00 PM,105.088,4.831,,,,
4633,03/17/25 07:00:00 PM,105.071,4.727,,,,
4634,03/17/25 07:15:00 PM,105.147,4.727,,,,
4635,03/17/25 07:30:00 PM,105.131,4.727,,,,
4636,03/17/25 07:45:00 PM,105.101,4.727,,,,
4637,03/17/25 08:00:00 PM,105.192,4.727,,,,
4638,03/17/25 08:15:00 PM,105.205,4.623,,,,
4639,03/17/25 08:30:00 PM,105.175,4.623,,,,
4640,03/17/25 08:45:00 PM,105.160,4.623,,,,
4641,03/17/25 09:00:00 PM,105.158,4.519,,,,
4642,03/17/25 09:15:00 PM,105.127,4.519,,,,
4643,03/17/25 09:30:00 PM,105.218,4.519,,,,
4644,03/17/25 09:45:00 PM,105.203,4.519,,,,
4645,03/17/25 10:00:00 PM,105.231,4.415,,,,
4646,03/17/25 10:15:00 PM,105.201,4.415,,,,
4647,03/17/25 10:30:00 PM,105.231,4.415,,,,
4648,03/17/25 10:45:00 PM,105.275,4.311,,,,
4649,03/17/25 11:00:00 PM,105.244,4.311,,,,
4650,03/17/25 11:15:00 PM,105.259,4.311,,,,
4651,03/17/25 11:30:00 PM,105.305,4.311,,,,
4652,03/17/25 11:45:00 PM,105.303,4.207,,,,
4653,03/18/25 12:00:00 AM,105.212,4.207,,,,
4654,03/18/25 12:15:00 AM,105.273,4.207,,,,
4655,03/18/25 12:30:00 AM,105.273,4.207,,,,
4656,03/18/25 12:45:00 AM,105.331,4.102,,,,
4657,03/18/25 01:00:00 AM,105.346,4.102,,,,
4658,03/18/25 01:15:00 AM,105.346,4.102,,,,
4659,03/18/25 01:30:00 AM,105.374,3.998,,,,
4660,03/18/25 01:45:00 AM,105.359,3.998,,,,
4661,03/18/25 02:00:00 AM,105.374,3.998,,,,
4662,03/18/25 02:15:00 AM,105.344,3.998,,,,
4663,03/18/25 02:30:00 AM,105.387,3.893,,,,
4664,03/18/25 02:45:00 AM,105.403,3.893,,,,
4665,03/18/25 03:00:00 AM,105.403,3.893,,,,
4666,03/18/25 03:15:00 AM,105.416,3.788,,,,
4667,03/18/25 03:30:00 AM,105.446,3.788,,,,
4668,03/18/25 03:45:00 AM,105.401,3.788,,,,
4669,03/18/25 04:00:00 AM,105.491,3.788,,,,
4670,03/18/25 04:15:00 AM,105.489,3.683,,,,
4671,03/18/25 04:30:00 AM,105.504,3.683,,,,
4672,03/18/25 04:45:00 AM,105.459,3.683,,,,
4673,03/18/25 05:00:00 AM,105.519,3.683,,,,
4674,03/18/25 05:15:00 AM,105.504,3.683,,,,
4675,03/18/25 05:30:00 AM,105.548,3.578,,,,
4676,03/18/25 05:45:00 AM,105.593,3.578,,,,
4677,03/18/25 06:00:00 AM,105.533,3.578,,,,
4678,03/18/25 06:15:00 AM,105.608,3.578,,,,
4679,03/18/25 06:30:00 AM,105.576,3.472,,,,
4680,03/18/25 06:45:00 AM,105.561,3.472,,,,
4681,03/18/25 07:00:00 AM,105.606,3.472,,,,
4682,03/18/25 07:15:00 AM,105.636,3.472,,,,
4683,03/18/25 07:30:00 AM,105.606,3.472,,,,
4684,03/18/25 07:45:00 AM,105.636,3.472,,,,
4685,03/18/25 08:00:00 AM,105.667,3.472,,,,
4686,03/18/25 08:15:00 AM,105.727,3.472,,,,
4687,03/18/25 08:30:00 AM,105.727,3.472,,,,
4688,03/18/25 08:45:00 AM,105.712,3.472,,,,
4689,03/18/25 09:00:00 AM,105.727,3.472,,,,
4690,03/18/25 09:15:00 AM,105.684,3.578,,,,
4691,03/18/25 09:30:00 AM,105.759,3.578,,,,
4692,03/18/25 09:45:00 AM,105.759,3.578,,,,
4693,03/18/25 10:00:00 AM,105.701,3.683,,,,
4694,03/18/25 10:15:00 AM,105.686,3.683,,,,
4695,03/18/25 10:30:00 AM,105.763,3.788,,,,
4696,03/18/25 10:45:00 AM,105.718,3.788,,,,
4697,03/18/25 11:00:00 AM,105.720,3.893,,,,
4698,03/18/25 11:15:00 AM,105.783,3.998,,,,
4699,03/18/25 11:30:00 AM,105.769,4.102,,,,
4700,03/18/25 11:45:00 AM,105.696,4.207,,,,
4701,03/18/25 12:00:00 PM,105.698,4.311,,,,
4702,03/18/25 12:15:00 PM,105.728,4.311,,,,
4703,03/18/25 12:30:00 PM,105.728,4.311,,,,
4704,03/18/25 12:45:00 PM,105.670,4.415,,,,
4705,03/18/25 01:00:00 PM,105.730,4.415,,,,
4706,03/18/25 01:15:00 PM,105.700,4.415,,,,
4707,03/18/25 01:30:00 PM,105.747,4.519,,,,
4708,03/18/25 01:45:00 PM,105.687,4.519,,,,
4709,03/18/25 02:00:00 PM,105.704,4.623,,,,
4710,03/18/25 02:15:00 PM,105.749,4.623,,,,
4711,03/18/25 02:30:00 PM,105.719,4.623,,,,
4712,03/18/25 02:45:00 PM,105.689,4.623,,,,
4713,03/18/25 03:00:00 PM,105.704,4.623,,,,
4714,03/18/25 03:15:00 PM,105.645,4.727,,,,
4715,03/18/25 03:30:00 PM,105.691,4.727,,,,
4716,03/18/25 03:45:00 PM,105.645,4.727,,,,
4717,03/18/25 04:00:00 PM,105.661,4.727,,,,
4718,03/18/25 04:15:00 PM,105.645,4.727,,,,
4719,03/18/25 04:30:00 PM,105.691,4.727,,,,
4720,03/18/25 04:45:00 PM,105.661,4.727,,,,
4721,03/18/25 05:00:00 PM,105.663,4.831,,,,
4722,03/18/25 05:15:00 PM,105.678,4.831,,,,
4723,03/18/25 05:30:00 PM,105.738,4.831,,,,
4724,03/18/25 05:45:00 PM,105.691,4.727,,,,
4725,03/18/25 06:00:00 PM,105.615,4.727,,,,
4726,03/18/25 06:15:00 PM,105.661,4.727,,,,
4727,03/18/25 06:30:00 PM,105.600,4.727,,,,
4728,03/18/25 06:45:00 PM,105.585,4.727,,,,
4729,03/18/25 07:00:00 PM,105.613,4.623,,,,
4730,03/18/25 07:15:00 PM,105.643,4.623,,,,
4731,03/18/25 07:30:00 PM,105.553,4.623,,,,
4732,03/18/25 07:45:00 PM,105.598,4.623,,,,
4733,03/18/25 08:00:00 PM,105.674,4.623,,,,
4734,03/18/25 08:15:00 PM,105.613,4.623,,,,
4735,03/18/25 08:30:00 PM,105.628,4.623,,,,
4736,03/18/25 08:45:00 PM,105.611,4.519,,,,
4737,03/18/25 09:00:00 PM,105.581,4.519,,,,
4738,03/18/25 09:15:00 PM,105.611,4.519,,,,
4739,03/18/25 09:30:00 PM,105.611,4.519,,,,
4740,03/18/25 09:45:00 PM,105.596,4.519,,,,
4741,03/18/25 10:00:00 PM,105.551,4.519,,,,
4742,03/18/25 10:15:00 PM,105.609,4.415,,,,
4743,03/18/25 10:30:00 PM,105.534,4.415,,,,
4744,03/18/25 10:45:00 PM,105.503,4.415,,,,
4745,03/18/25 11:00:00 PM,105.518,4.415,,,,
4746,03/18/25 11:15:00 PM,105.579,4.415,,,,
4747,03/18/25 11:30:00 PM,105.534,4.415,,,,
4748,03/18/25 11:45:00 PM,105.503,4.415,,,,
4749,03/19/25 12:00:00 AM,105.518,4.415,,,,
4750,03/19/25 12:15:00 AM,105.443,4.415,,,,
4751,03/19/25 12:30:00 AM,105.428,4.415,,,,
4752,03/19/25 12:45:00 AM,105.398,4.415,,,,
4753,03/19/25 01:00:00 AM,105.382,4.415,,,,
4754,03/19/25 01:15:00 AM,105.277,4.415,,,,
4755,03/19/25 01:30:00 AM,105.398,4.415,,,,
4756,03/19/25 01:45:00 AM,105.398,4.415,,,,
4757,03/19/25 02:00:00 AM,105.382,4.415,,,,
4758,03/19/25 02:15:00 AM,105.337,4.415,,,,
4759,03/19/25 02:30:00 AM,105.322,4.415,,,,
4760,03/19/25 02:45:00 AM,105.231,4.415,,,,
4761,03/19/25 03:00:00 AM,105.246,4.415,,,,
4762,03/19/25 03:15:00 AM,105.199,4.311,,,,
4763,03/19/25 03:30:00 AM,105.138,4.311,,,,
4764,03/19/25 03:45:00 AM,105.123,4.311,,,,
4765,03/19/25 04:00:00 AM,105.110,4.415,,,,
4766,03/19/25 04:15:00 AM,105.065,4.415,,,,
4767,03/19/25 04:30:00 AM,105.078,4.311,,,,
4768,03/19/25 04:45:00 AM,105.004,4.415,,,,
4769,03/19/25 05:00:00 AM,105.020,4.415,,,,
4770,03/19/25 05:15:00 AM,104.914,4.415,,,,
4771,03/19/25 05:30:00 AM,104.974,4.415,,,,
4772,03/19/25 05:45:00 AM,104.929,4.415,,,,
4773,03/19/25 06:00:00 AM,104.959,4.415,,,,
4774,03/19/25 06:15:00 AM,104.884,4.415,,,,
4775,03/19/25 06:30:00 AM,104.899,4.415,,,,
4776,03/19/25 06:45:00 AM,104.778,4.415,,,,
4777,03/19/25 07:00:00 AM,104.778,4.415,,,,
4778,03/19/25 07:15:00 AM,104.763,4.415,,,,
4779,03/19/25 07:30:00 AM,104.763,4.415,,,,
4780,03/19/25 07:45:00 AM,104.747,4.415,,,,
4781,03/19/25 08:00:00 AM,104.657,4.415,,,,
4782,03/19/25 08:15:00 AM,104.672,4.415,,,,
4783,03/19/25 08:30:00 AM,104.642,4.415,,,,
4784,03/19/25 08:45:00 AM,104.672,4.415,,,,
4785,03/19/25 09:00:00 AM,104.596,4.415,,,,
4786,03/19/25 09:15:00 AM,104.627,4.415,,,,
4787,03/19/25 09:30:00 AM,104.613,4.519,,,,
4788,03/19/25 09:45:00 AM,104.538,4.519,,,,
4789,03/19/25 10:00:00 AM,104.538,4.519,,,,
4790,03/19/25 10:15:00 AM,104.477,4.519,,,,
4791,03/19/25 10:30:00 AM,104.493,4.519,,,,
4792,03/19/25 10:45:00 AM,104.479,4.623,,,,
4793,03/19/25 11:00:00 AM,104.419,4.623,,,,
4794,03/19/25 11:15:00 AM,104.404,4.623,,,,
4795,03/19/25 11:30:00 AM,104.313,4.623,,,,
4796,03/19/25 11:45:00 AM,104.313,4.623,,,,
4797,03/19/25 12:00:00 PM,104.283,4.623,,,,
4798,03/19/25 12:15:00 PM,104.300,4.727,,,,
4799,03/19/25 12:30:00 PM,104.270,4.727,,,,
4800,03/19/25 12:45:00 PM,104.240,4.727,,,,
4801,03/19/25 01:00:00 PM,104.194,4.727,,,,
4802,03/19/25 01:15:00 PM,104.194,4.727,,,,
4803,03/19/25 01:30:00 PM,104.164,4.727,,,,
4804,03/19/25 01:45:00 PM,104.134,4.727,,,,
4805,03/19/25 02:00:00 PM,104.119,4.727,,,,
4806,03/19/25 02:15:00 PM,104.045,4.831,,,,
4807,03/19/25 02:30:00 PM,104.030,4.831,,,,
4808,03/19/25 02:45:00 PM,104.045,4.831,,,,
4809,03/19/25 03:00:00 PM,103.924,4.831,,,,
4810,03/19/25 03:15:00 PM,103.939,4.831,,,,
4811,03/19/25 03:30:00 PM,103.879,4.831,,,,
4812,03/19/25 03:45:00 PM,103.879,4.831,,,,
4813,03/19/25 04:00:00 PM,103.864,4.831,,,,
4814,03/19/25 04:15:00 PM,103.849,4.831,,,,
4815,03/19/25 04:30:00 PM,103.849,4.831,,,,
4816,03/19/25 04:45:00 PM,103.818,4.831,,,,
4817,03/19/25 05:00:00 PM,103.879,4.831,,,,
4818,03/19/25 05:15:00 PM,103.849,4.831,,,,
4819,03/19/25 05:30:00 PM,103.849,4.831,,,,
4820,03/19/25 05:45:00 PM,103.909,4.831,,,,
4821,03/19/25 06:00:00 PM,103.909,4.831,,,,
4822,03/19/25 06:15:00 PM,103.909,4.831,,,,
4823,03/19/25 06:30:00 PM,103.998,4.727,,,,
4824,03/19/25 06:45:00 PM,103.952,4.727,,,,
4825,03/19/25 07:00:00 PM,104.028,4.727,,,,
4826,03/19/25 07:15:00 PM,104.104,4.727,,,,
4827,03/19/25 07:30:00 PM,104.119,4.727,,,,
4828,03/19/25 07:45:00 PM,104.149,4.727,,,,
4829,03/19/25 08:00:00 PM,104.134,4.727,,,,
4830,03/19/25 08:15:00 PM,104.270,4.727,,,,
4831,03/19/25 08:30:00 PM,104.164,4.727,,,,
4832,03/19/25 08:45:00 PM,104.300,4.727,,,,
4833,03/19/25 09:00:00 PM,104.270,4.727,,,,
4834,03/19/25 09:15:00 PM,104.376,4.727,,,,
4835,03/19/25 09:30:00 PM,104.512,4.727,,,,
4836,03/19/25 09:45:00 PM,104.512,4.727,,,,
4837,03/19/25 10:00:00 PM,104.587,4.727,,,,
4838,03/19/25 10:15:00 PM,104.602,4.727,,,,
4839,03/19/25 10:30:00 PM,104.799,4.727,,,,
4840,03/19/25 10:45:00 PM,104.691,4.623,,,,
4841,03/19/25 11:00:00 PM,104.842,4.623,,,,
4842,03/19/25 11:15:00 PM,104.842,4.623,,,,
4843,03/19/25 11:30:00 PM,104.872,4.623,,,,
4844,03/19/25 11:45:00 PM,104.933,4.623,,,,
4845,03/20/25 12:00:00 AM,105.024,4.623,,,,
4846,03/20/25 12:15:00 AM,105.024,4.623,,,,
4847,03/20/25 12:30:00 AM,105.127,4.519,,,,
4848,03/20/25 12:45:00 AM,105.082,4.519,,,,
4849,03/20/25 01:00:00 AM,105.158,4.519,,,,
4850,03/20/25 01:15:00 AM,105.218,4.519,,,,
4851,03/20/25 01:30:00 AM,105.279,4.519,,,,
4852,03/20/25 01:45:00 AM,105.322,4.415,,,,
4853,03/20/25 02:00:00 AM,105.307,4.415,,,,
4854,03/20/25 02:15:00 AM,105.292,4.415,,,,
4855,03/20/25 02:30:00 AM,105.307,4.415,,,,
4856,03/20/25 02:45:00 AM,105.367,4.415,,,,
4857,03/20/25 03:00:00 AM,105.441,4.311,,,,
4858,03/20/25 03:15:00 AM,105.441,4.311,,,,
4859,03/20/25 03:30:00 AM,105.501,4.311,,,,
4860,03/20/25 03:45:00 AM,105.577,4.311,,,,
4861,03/20/25 04:00:00 AM,105.577,4.311,,,,
4862,03/20/25 04:15:00 AM,105.501,4.311,,,,
4863,03/20/25 04:30:00 AM,105.650,4.207,,,,
4864,03/20/25 04:45:00 AM,105.650,4.207,,,,
4865,03/20/25 05:00:00 AM,105.681,4.207,,,,
4866,03/20/25 05:15:00 AM,105.635,4.207,,,,
4867,03/20/25 05:30:00 AM,105.681,4.207,,,,
4868,03/20/25 05:45:00 AM,105.666,4.207,,,,
4869,03/20/25 06:00:00 AM,105.696,4.207,,,,
4870,03/20/25 06:15:00 AM,105.817,4.207,,,,
4871,03/20/25 06:30:00 AM,105.724,4.102,,,,
4872,03/20/25 06:45:00 AM,105.785,4.102,,,,
4873,03/20/25 07:00:00 AM,105.815,4.102,,,,
4874,03/20/25 07:15:00 AM,105.906,4.102,,,,
4875,03/20/25 07:30:00 AM,105.815,4.102,,,,
4876,03/20/25 07:45:00 AM,105.936,4.102,,,,
4877,03/20/25 08:00:00 AM,105.890,4.102,,,,
4878,03/20/25 08:15:00 AM,105.862,4.207,,,,
4879,03/20/25 08:30:00 AM,105.968,4.207,,,,
4880,03/20/25 08:45:00 AM,105.923,4.207,,,,
4881,03/20/25 09:00:00 AM,106.013,4.207,,,,
4882,03/20/25 09:15:00 AM,105.955,4.311,,,,
4883,03/20/25 09:30:00 AM,106.076,4.311,,,,
4884,03/20/25 09:45:00 AM,106.061,4.311,,,,
4885,03/20/25 10:00:00 AM,106.031,4.311,,,,
